,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,github_release_downloads,trending,docs_url,updated_github_id
10,datamodel-code-generator,koxudaxi/datamodel-code-generator,datamodel-code-generator,[],code-generator,https://github.com/koxudaxi/datamodel-code-generator,https://github.com/koxudaxi/datamodel-code-generator,MIT,2019-05-29 08:01:32,2024-03-25 17:42:04,2024-03-16 17:28:14,1075,41.0,252.0,24.0,1373.0,135.0,344.0,2230,2024-03-16 17:17:16,0.25.5,100.0,"Pydantic model and dataclasses.dataclass generator for easy conversion of JSON, OpenAPI, JSON Schema, and YAML data..",1133.0,1133.0,114.0,https://pypi.org/project/datamodel-code-generator,830635.0,830635.0,33,True,1,,-1.0,,
11,DeepPavlov,deeppavlov/DeepPavlov,deeppavlov,[],nlp,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29,2024-03-13 10:47:19,2024-03-13 09:36:57,2708,3.0,1119.0,209.0,1048.0,20.0,615.0,6513,2024-03-13 10:47:20,1.6.0,63.0,An open source library for deep learning end-to-end dialog systems and chatbots.,380.0,380.0,77.0,https://pypi.org/project/deeppavlov,9726.0,9726.0,32,True,3,,,,
12,django-ninja,vitalik/django-ninja,django-ninja,[],http-server-integrations,https://github.com/vitalik/django-ninja,https://github.com/vitalik/django-ninja,MIT,2020-05-19 08:48:53,2024-03-26 00:04:23,2024-02-09 10:23:44,1081,15.0,362.0,75.0,300.0,254.0,460.0,6077,2023-12-07 22:13:04,1.1.0,39.0,"Fast, Async-ready, Openapi, type hints based framework for building APIs.",2210.0,2210.0,128.0,https://pypi.org/project/django-ninja,293126.0,293126.0,32,True,1,,,,
13,beanie,roman-right/beanie,beanie,[],databases-document,https://github.com/roman-right/beanie,https://github.com/roman-right/beanie,Apache-2.0,2021-02-23 20:11:23,2024-03-28 10:56:35,2024-02-26 22:10:44,469,11.0,184.0,17.0,326.0,69.0,307.0,1754,2024-01-25 05:53:16,1.25.0,100.0,Asynchronous Python ODM for MongoDB.,2129.0,2129.0,73.0,https://pypi.org/project/beanie,195931.0,195931.0,31,True,1,,,,
14,ormar,collerek/ormar,ormar,[],databases-sql,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2024-03-27 02:27:36,2024-03-23 23:41:32,1324,21.0,78.0,15.0,785.0,63.0,184.0,1548,2023-06-18 17:05:55,0.12.2,78.0,python async orm with fastapi in mind and pydantic validation.,979.0,979.0,35.0,https://pypi.org/project/ormar,92377.0,92377.0,30,True,2,,,,
15,Robusta,robusta-dev/robusta,robusta,[],monitoring,https://github.com/robusta-dev/robusta,https://github.com/robusta-dev/robusta,MIT,2021-06-20 08:45:36,2024-03-28 16:29:50,2024-03-28 14:45:49,1694,103.0,228.0,31.0,1100.0,108.0,155.0,2392,2024-03-19 16:58:46,0.10.31,100.0,"Kubernetes observability and automation, with an awesome Prometheus integration.",224.0,224.0,76.0,https://pypi.org/project/robusta,27.0,27.0,29,True,1,,,,
16,piccolo,piccolo-orm/piccolo,piccolo,[],databases-sql,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2024-03-28 15:47:16,2024-03-22 16:57:29,1764,31.0,83.0,15.0,455.0,98.0,255.0,1249,2024-03-22 16:59:04,1.5.0,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",340.0,340.0,43.0,https://pypi.org/project/piccolo,18850.0,18850.0,29,True,3,,,,
17,aws-lambda-powertools-python,awslabs/aws-lambda-powertools-python,aws-lambda-powertools-python,[],aws,https://github.com/aws-powertools/powertools-lambda-python,https://github.com/aws-powertools/powertools-lambda-python,MIT-0,2019-11-15 12:26:12,2024-03-28 17:53:02,2024-03-28 11:40:10,3490,338.0,348.0,52.0,2918.0,71.0,856.0,2574,2024-03-28 11:28:12,2.36.0,100.0,A developer toolkit to implement Serverless best practices and increase developer velocity.,2160.0,2160.0,148.0,https://pypi.org/project/aws-lambda-powertools-python,,1.0,28,False,1,46.0,,,aws-powertools/powertools-lambda-python
18,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-server-integrations,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2024-03-27 13:04:07,2024-03-27 13:04:05,3067,43.0,491.0,41.0,2403.0,386.0,533.0,3723,2024-03-27 13:04:35,0.222.0,100.0,A GraphQL library for Python that leverages type annotations.,,,242.0,https://pypi.org/project/strawberry,523.0,575.0,27,True,1,475.0,1.0,https://strawberry.rocks/docs/integrations/pydantic#pydantic-support,
19,OneFuzz,microsoft/onefuzz,onefuzz,[],security-testing,https://github.com/microsoft/onefuzz,https://github.com/microsoft/onefuzz,MIT,2020-07-27 22:23:30,2023-11-01 09:22:49,2023-10-31 21:19:19,2167,,191.0,91.0,2666.0,192.0,736.0,2803,2023-10-09 20:37:49,8.9.0,100.0,A self-hosted Fuzzing-As-A-Service platform.,12.0,12.0,33.0,https://pypi.org/project/onefuzz,771.0,1200.0,26,True,1,17605.0,,,
20,elementary,elementary-data/elementary,elementary,[],data-observability,https://github.com/elementary-data/elementary,https://github.com/elementary-data/elementary,Apache-2.0,2021-08-30 08:45:23,2024-03-27 10:58:19,2024-03-26 07:33:33,4821,230.0,144.0,10.0,1003.0,196.0,277.0,1709,2024-02-29 10:20:40,0.14.1,87.0,The dbt-native data observability solution for data & analytics engineers. Monitor your data pipelines in minutes...,56.0,56.0,68.0,https://pypi.org/project/elementary,4.0,4.0,26,True,1,,,,
21,odmantic,art049/odmantic,odmantic,[],databases-document,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2024-03-27 04:39:19,2024-03-23 16:03:46,554,20.0,88.0,19.0,268.0,62.0,87.0,961,2024-03-18 04:24:30,1.0.1,20.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,3233.0,3233.0,19.0,https://pypi.org/project/odmantic,27395.0,27395.0,26,True,3,,,,
22,geojson-pydantic,developmentseed/geojson-pydantic,geojson-pydantic,[],geojson,https://github.com/developmentseed/geojson-pydantic,https://github.com/developmentseed/geojson-pydantic,MIT,2020-05-21 22:29:07,2024-01-16 18:12:09,2024-01-16 18:10:37,293,9.0,34.0,14.0,79.0,3.0,61.0,201,,,,Pydantic data models for the GeoJSON spec.,337.0,337.0,23.0,https://pypi.org/project/geojson-pydantic,175963.0,175963.0,23,True,1,,,,
23,pydantic-xml,dapper91/pydantic-xml,pydantic-xml,[],xml,https://github.com/dapper91/pydantic-xml,https://github.com/dapper91/pydantic-xml,Unlicense,2022-04-26 19:28:39,2024-02-03 16:58:49,2024-02-03 16:57:28,267,21.0,14.0,4.0,107.0,9.0,61.0,116,2024-02-03 17:00:02,2.9.0,33.0,python xml for humans.,78.0,78.0,9.0,https://pypi.org/project/pydantic-xml,67921.0,67921.0,23,True,1,,,,
24,Opyrator,ml-tooling/opyrator,opyrator,[],ai-service-deployment-framework,https://github.com/ml-tooling/opyrator,https://github.com/ml-tooling/opyrator,MIT,2021-04-06 08:09:06,2024-02-23 01:59:10,2021-05-06 12:10:38,127,,157.0,49.0,61.0,1.0,30.0,3012,2021-05-01 13:59:02,0.0.11,2.0,"Turns your machine learning code into microservices with web API, interactive GUI, and more.",48.0,48.0,4.0,https://pypi.org/project/opyrator,396.0,396.0,22,True,3,,,,
25,redisOM,redis/redis-om-python,redis-om-python,[],databases-key-value,https://github.com/redis/redis-om-python,https://github.com/redis/redis-om-python,MIT,2021-08-31 01:10:13,2024-03-26 19:14:53,2024-03-26 19:14:49,553,3.0,103.0,23.0,378.0,131.0,88.0,988,2024-03-26 18:34:10,0.2.2,18.0,"Object mapping, and more, for Redis and Python.",854.0,854.0,26.0,https://pypi.org/project/redis-om-python,,,22,True,1,,,,
26,flask-pydantic,bauerji/flask-pydantic,flask-pydantic,[],http-server-integrations,https://github.com/bauerji/flask-pydantic,https://github.com/bauerji/flask-pydantic,MIT,2020-01-06 17:45:59,2024-02-07 01:01:21,2024-01-08 16:14:23,162,7.0,53.0,7.0,45.0,20.0,25.0,332,,,,flask extension for integration with the awesome pydantic package.,571.0,571.0,13.0,https://pypi.org/project/flask-pydantic,193246.0,193246.0,22,True,2,,,,
27,djantic,jordaneremieff/djantic,djantic,[],http-server-integrations,https://github.com/jordaneremieff/djantic,https://github.com/jordaneremieff/djantic,MIT,2020-08-02 12:06:11,2024-03-15 10:03:00,2023-02-13 12:15:42,120,,34.0,7.0,38.0,13.0,28.0,429,2022-04-14 10:14:45,0.7.0,15.0,Pydantic model support for Django.,67.0,67.0,4.0,https://pypi.org/project/djantic,22499.0,22499.0,21,True,2,,,,
28,graphene-pydantic,graphql-python/graphene-pydantic,graphene-pydantic,[],graphql-server-integrations,https://github.com/graphql-python/graphene-pydantic,https://github.com/graphql-python/graphene-pydantic,,2019-06-20 00:49:40,2024-03-20 17:56:37,2024-02-03 15:46:48,270,17.0,41.0,8.0,61.0,9.0,33.0,215,2022-01-25 16:40:44,0.2.0,5.0,Integrate GraphQL with your Pydantic models.,,,23.0,https://pypi.org/project/graphene-pydantic,11508.0,11508.0,19,True,3,,,,
29,pyngo,yezz123/pyngo,pyngo,[],http-server-integrations,https://github.com/yezz123/pyngo,https://github.com/yezz123/pyngo,MIT,2021-11-25 00:14:05,2024-03-25 11:59:13,2024-03-19 04:45:46,169,45.0,8.0,3.0,125.0,1.0,2.0,74,2024-01-21 22:09:18,2.0.1,10.0,Pydantic model support for Django & Django-Rest-Framework.,10.0,10.0,7.0,https://pypi.org/project/pyngo,5180.0,5180.0,19,True,3,,,,
30,pydbantic,codemation/pydbantic,pydbantic,[],databases-sql,https://github.com/codemation/pydbantic,https://github.com/codemation/pydbantic,Apache-2.0,2021-09-01 18:02:26,2023-10-03 08:00:16,2023-10-03 07:59:56,165,,14.0,5.0,42.0,6.0,18.0,220,2023-10-03 08:00:16,0.0.47,36.0,"A single model for shaping, creating, accessing, storing data within a Database.",14.0,14.0,9.0,https://pypi.org/project/pydbantic,1438.0,1438.0,18,True,3,,,,
31,pythogen,artsmolin/pythogen,pythogen,[],http-client-generators,https://github.com/artsmolin/pythogen,https://github.com/artsmolin/pythogen,MIT,2022-05-23 07:49:27,2024-03-20 13:49:09,2024-03-20 13:45:50,414,4.0,5.0,4.0,54.0,3.0,24.0,60,2024-03-20 13:49:09,0.2.40,89.0,Awesome python HTTP-clients from OpenAPI.,,,13.0,https://pypi.org/project/pythogen,1363.0,1363.0,17,True,1,,,,
32,pydantic-factories,starlite-api/pydantic-factories,pydantic-factories,[],data-generation,https://github.com/litestar-org/pydantic-factories,https://github.com/litestar-org/pydantic-factories,MIT,2023-03-25 12:51:12,2023-04-03 15:10:03,2023-04-03 15:09:07,309,,,2.0,,,,12,2023-04-03 15:10:03,1.17.3,1.0,Simple and powerful mock data generation using pydantic or dataclasses.,474.0,474.0,28.0,https://pypi.org/project/pydantic-factories,151963.0,151963.0,17,True,1,,,,litestar-org/pydantic-factories
33,pydantic-spark,godatadriven/pydantic-spark,pydantic-spark,[],data-structures,https://github.com/godatadriven/pydantic-spark,https://github.com/godatadriven/pydantic-spark,MIT,2022-02-03 10:43:26,2024-03-04 14:43:25,2023-11-24 15:12:46,33,,7.0,3.0,41.0,,2.0,22,2023-11-24 15:13:57,1.0.1,3.0,,7.0,7.0,6.0,https://pypi.org/project/pydantic-spark,66100.0,66100.0,16,False,1,,,,
34,patito,kolonialno/patito,patito,[],data-structures,https://github.com/kolonialno/patito,https://github.com/kolonialno/patito,MIT,2022-04-21 08:54:31,2023-07-29 13:51:20,2023-07-29 13:51:20,95,,4.0,31.0,38.0,25.0,4.0,198,2022-12-02 17:38:25,0.4.4,20.0,A data modelling layer built on top of polars and pydantic.,7.0,7.0,2.0,https://pypi.org/project/patito,4154.0,4154.0,15,True,3,,,,
35,pydantic-aioredis,andrewthetechie/pydantic-aioredis,pydantic-aioredis,[],databases-key-value,https://github.com/andrewthetechie/pydantic-aioredis,https://github.com/andrewthetechie/pydantic-aioredis,,2021-08-06 19:12:00,2024-03-26 19:23:02,2024-03-17 22:24:33,736,10.0,4.0,2.0,803.0,1.0,25.0,50,2023-03-30 03:30:46,1.2.3,26.0,A Declarative ORM for Redis using Pydantic Models and aioredis.,6.0,6.0,6.0,https://pypi.org/project/pydantic-aioredis,779.0,779.0,14,True,3,,,,
36,mongox,aminalaee/mongox,mongox,[],databases-document,https://github.com/aminalaee/mongox,https://github.com/aminalaee/mongox,MIT,2021-11-12 09:49:07,2023-03-01 09:00:21,2022-11-09 08:50:55,61,,6.0,6.0,84.0,4.0,13.0,122,2022-11-09 08:51:02,0.1.2,6.0,Familiar async Python MongoDB ODM.,5.0,5.0,8.0,https://pypi.org/project/mongox,29.0,29.0,12,True,3,,,,
37,aiohttp-pydantic,Maillol/aiohttp-pydantic,aiohttp-pydantic,[],http-server-integrations,https://github.com/Maillol/aiohttp-pydantic,https://github.com/Maillol/aiohttp-pydantic,MIT,2020-10-04 10:32:00,2024-03-25 15:13:07,2023-10-01 15:51:30,87,,16.0,2.0,28.0,11.0,13.0,58,,,,Aiohttp View that validates request body and query sting regarding the annotations declared in the View method.,,,9.0,https://pypi.org/project/aiohttp-pydantic,8855.0,8855.0,12,True,3,,,,
38,pydantic-numpy,cheind/pydantic-numpy,pydantic-numpy,[],data-structures,https://github.com/cheind/pydantic-numpy,https://github.com/cheind/pydantic-numpy,MIT,2022-03-25 04:15:58,2022-12-09 11:37:55,2022-12-09 11:37:52,55,,4.0,3.0,7.0,3.0,3.0,54,,,,Seamlessly integrate numpy arrays into pydantic models.,,,5.0,https://pypi.org/project/pydantic-numpy,21089.0,21089.0,12,True,3,,,,
39,pydantic-geojson,gb-libs/pydantic-geojson,pydantic-geojson,[],geojson,https://github.com/gb-libs/pydantic-geojson,https://github.com/gb-libs/pydantic-geojson,MIT,2022-01-18 09:59:26,2024-01-22 06:54:34,2024-01-22 06:54:27,59,5.0,4.0,1.0,19.0,3.0,7.0,22,,,,Pydantic validation for GeoJson.,,,6.0,https://pypi.org/project/pydantic-geojson,14786.0,14786.0,12,True,3,,,,
40,xsdata-pydantic,tefra/xsdata-pydantic,xsdata-pydantic,[],xml,https://github.com/tefra/xsdata-pydantic,https://github.com/tefra/xsdata-pydantic,MIT,2021-11-04 11:15:58,2024-03-10 14:43:18,2023-08-30 15:35:30,23,,8.0,3.0,12.0,5.0,7.0,37,2022-10-02 07:20:59,22.10,1.0,Naive XML & JSON Bindings for python pydantic classes!.,,,2.0,https://pypi.org/project/xsdata-pydantic,3639.0,3639.0,11,True,3,,,,
41,pydantic-ssm-settings,developmentseed/pydantic-ssm-settings,pydantic-ssm-settings,[],aws,https://github.com/developmentseed/pydantic-ssm-settings,https://github.com/developmentseed/pydantic-ssm-settings,MIT,2021-09-07 20:49:37,2023-12-29 12:15:20,2022-09-26 16:40:54,42,,4.0,3.0,13.0,,2.0,18,2022-09-26 16:39:42,0.2.4,5.0,Replace Pydantics builtin Secret Support with a configuration provider that loads parameters from AWS Systems Manager..,,,4.0,https://pypi.org/project/pydantic-ssm-settings,1299.0,1300.0,11,True,2,23.0,,,
42,sanic-pydantic,nf1s/sanic-pydantic,sanic-pydantic,[],http-server-integrations,https://github.com/nf1s/sanic-pydantic,https://github.com/nf1s/sanic-pydantic,MIT,2020-04-03 08:24:55,2023-02-11 01:45:39,2022-05-12 19:27:29,87,,3.0,,21.0,,5.0,7,2021-10-14 08:22:48,1.2.1,3.0,A library for parsing and validating http requests for sanic web-framework using pydantic library.,5.0,5.0,3.0,https://pypi.org/project/sanic-pydantic,60.0,60.0,11,True,3,,,,
43,pydantic_schemaorg,lexiq-legal/pydantic_schemaorg,pydantic_schemaorg,[],schemas,https://github.com/lexiq-legal/pydantic_schemaorg,https://github.com/lexiq-legal/pydantic_schemaorg,MIT,2021-11-29 14:51:59,2022-12-12 20:58:08,2022-02-18 19:47:31,62,,8.0,1.0,2.0,7.0,4.0,47,2022-02-18 19:48:32,1.0.6a2,14.0,Schema.org classes in pydantic.,,,,https://pypi.org/project/pydantic_schemaorg,358.0,358.0,10,True,1,,,,
44,nebula-carina,nebula-contrib/nebula-carina,nebula-carina,[],databases-graph,https://github.com/nebula-contrib/nebula-carina,https://github.com/nebula-contrib/nebula-carina,MIT,2022-06-03 14:45:40,2023-12-25 08:10:29,2023-12-25 08:10:29,134,,7.0,7.0,9.0,8.0,7.0,30,2023-02-20 14:39:56,release-0.3.1,6.0,A pydantic based python ORM framework for graph database NebulaGraph 3.,,,6.0,https://pypi.org/project/nebula-carina,21.0,21.0,10,True,1,,2.0,,
45,neontology,ontolocy/neontology,neontology,[],databases-graph,https://github.com/ontolocy/neontology,https://github.com/ontolocy/neontology,MIT,2022-08-09 14:03:49,2024-01-06 17:37:39,2024-01-06 17:37:39,54,15.0,4.0,2.0,25.0,,1.0,20,,,,"Easily ingest data into a Neo4j graph database with Python, pandas and Pydantic.",,,2.0,https://pypi.org/project/neontology,1396.0,1396.0,9,True,3,,,,
46,arangodantic,ioxiocom/arangodantic,arangodantic,[],databases-graph,https://github.com/ioxiocom/arangodantic,https://github.com/ioxiocom/arangodantic,BSD-3-Clause,2020-09-29 08:45:54,2023-11-21 04:07:58,2022-08-19 13:21:50,22,,7.0,6.0,18.0,2.0,,13,2022-08-05 10:56:33,0.3.1,3.0,,,,3.0,https://pypi.org/project/arangodantic,50.0,50.0,9,False,3,,,,
47,jsonapi-pydantic,impocode/jsonapi-pydantic,jsonapi-pydantic,[],jsonapi,https://github.com/impocode/jsonapi-pydantic,https://github.com/impocode/jsonapi-pydantic,MIT,2022-07-22 14:48:18,2023-12-15 06:53:15,2023-12-15 06:51:22,24,,1.0,2.0,2.0,,1.0,4,2023-12-06 08:09:39,0.2.3,9.0,jsonapi-pydantic provides a suite of Pydantic models matching the JSON:API specification.,1.0,1.0,,https://pypi.org/project/jsonapi-pydantic,700.0,701.0,9,True,1,30.0,,,
48,lambdantic,koxudaxi/lambdantic,lambdantic,[],aws,https://github.com/koxudaxi/lambdantic,https://github.com/koxudaxi/lambdantic,MIT,2019-09-08 13:35:27,2020-04-20 16:29:21,2020-04-20 16:27:49,20,,1.0,4.0,7.0,,,15,2020-04-20 16:29:21,0.0.4,4.0,Pydantic model and lambda event handler for AWS Lambda.,,,2.0,https://pypi.org/project/lambdantic,22.0,22.0,7,True,2,,,,
49,pydantic-kms-secrets,nplutt/pydantic-kms-secrets,pydantic-kms-secrets,[],aws,https://github.com/nplutt/pydantic-kms-secrets,https://github.com/nplutt/pydantic-kms-secrets,MIT,2020-07-18 03:41:21,2020-08-16 17:36:45,2020-08-16 17:34:46,15,,1.0,1.0,2.0,,,2,2020-08-16 17:36:45,0.3.0,4.0,Utility to decrypt and encrypt secrets using AWS KMS keys that also integrates with pydantic models which allows for..,,,,https://pypi.org/project/pydantic-kms-secrets,906.0,906.0,7,True,2,,,,
50,pydantic-sqs,andrewthetechie/pydantic-sqs,pydantic-sqs,[],aws,https://github.com/andrewthetechie/pydantic-sqs,https://github.com/andrewthetechie/pydantic-sqs,,2022-10-31 23:59:40,2024-03-27 12:24:44,2024-03-17 22:24:29,271,10.0,,3.0,296.0,3.0,,2,2023-02-19 17:12:21,0.2.0,2.0,Send and receive Pydantic models with AWS SQS.,,,2.0,https://pypi.org/project/pydantic-sqs,19.0,19.0,7,True,2,,-1.0,,
51,aws-appconfig-pydantic,Validus-Risk-Management/aws-appconfig-pydantic,aws-appconfig-pydantic,[],aws,https://github.com/Validus-Risk-Management/aws-appconfig-pydantic,https://github.com/Validus-Risk-Management/aws-appconfig-pydantic,Apache-2.0,2021-09-23 14:21:07,2023-07-24 09:52:27,2023-07-24 09:52:25,28,,2.0,3.0,6.0,,,5,,,,AWS AppConfig + Pydantic.,,,4.0,https://pypi.org/project/aws-appconfig-pydantic,,,6,True,3,,,,
